!onmt_train -config conf_en_sl.yaml -src_vocab_size 100000 -tgt_vocab_size 100000

GPU 0: Tesla T4 (UUID: GPU-8b3780d0-a423-2fd9-c256-d361d8d596c2)

1h 10min

[2021-05-13 06:52:31,230 INFO] Missing transforms field for corpus_1 data, set to default: [].
[2021-05-13 06:52:31,230 WARNING] Corpus corpus_1's weight should be given. We default it to 1 for you.
[2021-05-13 06:52:31,230 INFO] Missing transforms field for valid data, set to default: [].
[2021-05-13 06:52:31,230 INFO] Parsed 2 corpora from -data.
[2021-05-13 06:52:31,231 INFO] Get special vocabs from Transforms: {'src': set(), 'tgt': set()}.
[2021-05-13 06:52:31,231 INFO] Loading vocab from text file...
[2021-05-13 06:52:31,231 INFO] Loading src vocabulary from data/special/vocab-special-TC3/res.vocab.tgt
[2021-05-13 06:52:35,619 INFO] Loaded src vocab has 1405623 tokens.
[2021-05-13 06:52:36,877 INFO] Loading tgt vocabulary from data/special/vocab-special-TC3/res.vocab.src
[2021-05-13 06:52:39,325 INFO] Loaded tgt vocab has 881961 tokens.
[2021-05-13 06:52:40,030 INFO] Building fields with vocab in counters...
[2021-05-13 06:52:41,696 INFO]  * tgt vocab size: 100004.
[2021-05-13 06:52:44,590 INFO]  * src vocab size: 100002.
[2021-05-13 06:52:44,685 INFO]  * src vocab size = 100002
[2021-05-13 06:52:44,685 INFO]  * tgt vocab size = 100004
[2021-05-13 06:52:44,689 INFO] Building model...
[2021-05-13 06:52:54,266 INFO] NMTModel(
  (encoder): RNNEncoder(
    (embeddings): Embeddings(
      (make_embedding): Sequential(
        (emb_luts): Elementwise(
          (0): Embedding(100002, 500, padding_idx=1)
        )
      )
    )
    (rnn): LSTM(500, 500, num_layers=2, dropout=0.3)
  )
  (decoder): InputFeedRNNDecoder(
    (embeddings): Embeddings(
      (make_embedding): Sequential(
        (emb_luts): Elementwise(
          (0): Embedding(100004, 500, padding_idx=1)
        )
      )
    )
    (dropout): Dropout(p=0.3, inplace=False)
    (rnn): StackedLSTM(
      (dropout): Dropout(p=0.3, inplace=False)
      (layers): ModuleList(
        (0): LSTMCell(1000, 500)
        (1): LSTMCell(500, 500)
      )
    )
    (attn): GlobalAttention(
      (linear_in): Linear(in_features=500, out_features=500, bias=False)
      (linear_out): Linear(in_features=1000, out_features=500, bias=False)
    )
  )
  (generator): Sequential(
    (0): Linear(in_features=500, out_features=100004, bias=True)
    (1): Cast()
    (2): LogSoftmax(dim=-1)
  )
)
[2021-05-13 06:52:54,266 INFO] encoder: 54009000
[2021-05-13 06:52:54,266 INFO] decoder: 105862004
[2021-05-13 06:52:54,267 INFO] * number of parameters: 159871004
[2021-05-13 06:52:54,268 INFO] Starting training on GPU: [0]
[2021-05-13 06:52:54,268 INFO] Start training loop and validate every 2500 steps...
[2021-05-13 06:52:54,268 INFO] corpus_1's transforms: TransformPipe()
[2021-05-13 06:52:54,269 INFO] Weighted corpora loaded so far:
			* corpus_1: 1
[2021-05-13 06:53:36,638 INFO] Step 100/10000; acc:   6.34; ppl: 80693.20; xent: 11.30; lr: 1.00000; 1271/1716 tok/s;     42 sec
[2021-05-13 06:54:18,342 INFO] Step 200/10000; acc:   8.69; ppl: 4668.90; xent: 8.45; lr: 1.00000; 1354/1793 tok/s;     84 sec
[2021-05-13 06:55:00,440 INFO] Step 300/10000; acc:  11.89; ppl: 1328.98; xent: 7.19; lr: 1.00000; 1337/1786 tok/s;    126 sec
[2021-05-13 06:55:40,340 INFO] Step 400/10000; acc:  14.47; ppl: 858.04; xent: 6.75; lr: 1.00000; 1364/1841 tok/s;    166 sec
[2021-05-13 06:56:20,024 INFO] Step 500/10000; acc:  15.55; ppl: 635.95; xent: 6.46; lr: 1.00000; 1375/1854 tok/s;    206 sec
[2021-05-13 06:57:00,404 INFO] Step 600/10000; acc:  17.28; ppl: 509.51; xent: 6.23; lr: 1.00000; 1389/1861 tok/s;    246 sec
[2021-05-13 06:57:41,459 INFO] Step 700/10000; acc:  18.81; ppl: 414.49; xent: 6.03; lr: 1.00000; 1323/1775 tok/s;    287 sec
[2021-05-13 06:58:22,230 INFO] Step 800/10000; acc:  20.65; ppl: 332.91; xent: 5.81; lr: 1.00000; 1316/1780 tok/s;    328 sec
[2021-05-13 06:59:01,295 INFO] Step 900/10000; acc:  22.21; ppl: 282.38; xent: 5.64; lr: 1.00000; 1377/1853 tok/s;    367 sec
[2021-05-13 06:59:42,471 INFO] Step 1000/10000; acc:  22.44; ppl: 279.13; xent: 5.63; lr: 1.00000; 1371/1821 tok/s;    408 sec
[2021-05-13 07:00:22,407 INFO] Step 1100/10000; acc:  23.44; ppl: 238.77; xent: 5.48; lr: 1.00000; 1389/1845 tok/s;    448 sec
[2021-05-13 07:01:04,039 INFO] Step 1200/10000; acc:  24.49; ppl: 215.55; xent: 5.37; lr: 1.00000; 1311/1759 tok/s;    490 sec
[2021-05-13 07:01:45,154 INFO] Step 1300/10000; acc:  25.43; ppl: 200.96; xent: 5.30; lr: 1.00000; 1364/1812 tok/s;    531 sec
[2021-05-13 07:02:27,042 INFO] Step 1400/10000; acc:  25.73; ppl: 190.84; xent: 5.25; lr: 1.00000; 1337/1792 tok/s;    573 sec
[2021-05-13 07:03:06,545 INFO] Step 1500/10000; acc:  26.52; ppl: 179.33; xent: 5.19; lr: 1.00000; 1397/1866 tok/s;    612 sec
[2021-05-13 07:03:45,925 INFO] Step 1600/10000; acc:  27.16; ppl: 162.41; xent: 5.09; lr: 1.00000; 1352/1829 tok/s;    652 sec
[2021-05-13 07:04:25,713 INFO] Step 1700/10000; acc:  27.90; ppl: 150.29; xent: 5.01; lr: 1.00000; 1359/1843 tok/s;    691 sec
[2021-05-13 07:05:05,501 INFO] Step 1800/10000; acc:  28.27; ppl: 145.59; xent: 4.98; lr: 1.00000; 1408/1865 tok/s;    731 sec
[2021-05-13 07:05:45,996 INFO] Step 1900/10000; acc:  28.73; ppl: 132.52; xent: 4.89; lr: 1.00000; 1349/1799 tok/s;    772 sec
[2021-05-13 07:06:25,060 INFO] Step 2000/10000; acc:  29.93; ppl: 127.55; xent: 4.85; lr: 1.00000; 1386/1854 tok/s;    811 sec
